src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
172.20.230.119,111.13.141.24,49429,443,2048,2022-09-23 10:52:48,1950.0,73333.33333333334,1025.6410256410256,1025.6410256410256,0.0,2,0,143,0,87.0,56.0,71.5,15.5,0.0,0.0,0.0,0.0,87,56,71.5,15.5,240.25,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,71.5,198,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0,2,0,143,0
172.20.230.119,172.20.91.13,46867,8888,2048,2022-09-23 10:52:54,29300.0,13412.96928327645,170.64846416382252,102.38907849829351,68.25938566552901,3,2,257,136,121.0,68.0,85.66666666666667,24.98443960192468,68.0,68.0,68.0,0.0,121,68,78.6,21.2,449.43999999999994,60,40,20,1,7325.0,26003.0,283.0,10823.000600572837,29300.0,26699.0,2601.0,14650.0,12049.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,184,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,68.0,0,3,2,257,136
172.20.230.119,172.20.91.13,46861,8888,2048,2022-09-23 10:52:55,25196.0,15597.713922844896,198.44419749166534,119.0665184949992,79.37767899666613,3,2,257,136,121.0,68.0,85.66666666666667,24.98443960192468,68.0,68.0,68.0,0.0,121,68,78.6,21.2,449.43999999999994,60,40,20,1,6299.0,22139.0,407.0,9155.37844657445,24172.0,22546.0,1626.0,12086.0,10460.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,193,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,68.0,0,3,2,257,136
172.20.230.119,172.20.91.13,46873,8888,2048,2022-09-23 10:52:55,10319.0,38085.08576412443,484.54307587944567,290.7258455276674,193.81723035177828,3,2,257,136,121.0,68.0,85.66666666666667,24.98443960192468,68.0,68.0,68.0,0.0,121,68,78.6,21.2,449.43999999999994,60,40,20,1,2579.75,8292.0,293.0,3323.015676685862,10319.0,8981.0,1338.0,5159.5,3821.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,206,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,68.0,0,3,2,257,136
172.20.230.119,172.20.91.13,46871,8888,2048,2022-09-23 10:52:56,24519.0,16028.386149516702,203.92348790733718,122.35409274440231,81.56939516293487,3,2,257,136,121.0,68.0,85.66666666666667,24.98443960192468,68.0,68.0,68.0,0.0,121,68,78.6,21.2,449.43999999999994,60,40,20,1,6129.75,19973.0,397.0,8042.9005767509025,21619.0,20370.0,1249.0,10809.5,9560.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,180,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,68.0,0,3,2,257,136
172.20.230.119,111.13.141.190,46558,443,2048,2022-09-23 10:52:56,823.0,173754.55650060755,2430.1336573511544,2430.1336573511544,0.0,2,0,143,0,87.0,56.0,71.5,15.5,0.0,0.0,0.0,0.0,87,56,71.5,15.5,240.25,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,71.5,219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0,2,0,143,0
172.20.230.119,172.20.91.13,46899,8888,2048,2022-09-23 10:52:56,32054.0,12260.56030448618,155.98677232170712,93.59206339302428,62.394708928682846,3,2,257,136,121.0,68.0,85.66666666666667,24.98443960192468,68.0,68.0,68.0,0.0,121,68,78.6,21.2,449.43999999999994,60,40,20,1,8013.5,30216.0,284.0,12823.991217635796,32054.0,30836.0,1218.0,16027.0,14809.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,206,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,68.0,0,3,2,257,136
172.20.230.119,111.13.141.190,46544,443,2048,2022-09-23 10:52:56,961.0,148803.32986472425,2081.1654526534858,2081.1654526534858,0.0,2,0,143,0,87.0,56.0,71.5,15.5,0.0,0.0,0.0,0.0,87,56,71.5,15.5,240.25,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,71.5,219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0,2,0,143,0
172.20.230.119,111.13.141.190,46594,443,2048,2022-09-23 10:52:57,1292.0,110681.11455108359,1547.9876160990711,1547.9876160990711,0.0,2,0,143,0,87.0,56.0,71.5,15.5,0.0,0.0,0.0,0.0,87,56,71.5,15.5,240.25,40,0,20,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,71.5,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.5,0.0,0,2,0,143,0
172.20.230.119,172.20.91.13,46937,8888,2048,2022-09-23 10:52:58,23731.0,16560.6169145843,210.69487168682315,126.41692301209389,84.27794867472926,3,2,257,136,121.0,68.0,85.66666666666667,24.98443960192468,68.0,68.0,68.0,0.0,121,68,78.6,21.2,449.43999999999994,60,40,20,1,5932.75,21579.0,274.0,9045.627959821253,23731.0,22248.0,1483.0,11865.5,10382.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.6666666666666666,78.6,207,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.66666666666667,68.0,0,3,2,257,136
