src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.43.41,192.168.43.8,37973,8888,2048,2022-09-12 11:02:03,408427.0,14088.196911565592,51.41677704950946,26.932597502124004,24.48417954738546,11,10,3566,2188,1257.0,68.0,324.1818181818182,354.59062649299426,1156.0,56.0,218.8,317.8499016831687,1257,56,274.0,341.6720789350654,116739.80952380953,220,200,20,6,20421.35,225831.0,114.0,49167.9050451359,406240.0,225831.0,882.0,40624.0,64682.71318520892,384597.0,256415.99999999997,114.0,42733.0,78559.32819779513,0,0,0,0,1,0,0,0,0,0,0,0.9090909090909091,274.0,65535,0,221609.0,859.0,52104.2,85069.70530429737,206080.0,6196.0,46321.857142857145,66916.06893591952,0.0,0.0,0.0,0.0,0.0,0.0,324.1818181818182,218.8,0,11,10,3566,2188
192.168.43.41,192.168.43.1,17625,53,2048,2022-09-12 11:02:03,12539.0,20416.30114044182,159.50235265970173,79.75117632985086,79.75117632985086,1,1,83,173,83.0,83.0,83.0,0.0,173.0,173.0,173.0,0.0,173,83,128.0,45.0,2025.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,128.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,173.0,0,1,1,83,173
192.168.43.41,192.168.43.8,37975,8888,2048,2022-09-12 11:02:05,275964.0,16291.980113348118,50.7312548013509,28.989288457914803,21.7419663434361,8,6,2020,2476,585.0,68.0,252.5,209.62943495606717,1156.0,76.0,412.6666666666667,416.52397556710014,1156,68,321.14285714285717,325.18826572197423,105747.40816326531,160,120,20,4,21228.0,122715.0,285.0,33022.85622693191,275964.0,132610.0,1472.0,39423.42857142857,46527.79034345924,211102.0,126200.0,285.0,42220.4,45981.49841229623,0,0,0,0,1,0,0,0,0,0,0,0.75,321.14285714285717,65535,255,117807.0,5644.0,50997.75,41727.59869903251,119603.0,7284.0,47491.8,38164.941186382035,0.0,0.0,0.0,0.0,0.0,0.0,252.5,412.6666666666667,0,8,6,2020,2476
192.168.43.41,192.168.43.8,37977,8888,2048,2022-09-12 11:02:06,607158.0,6016.55582237243,23.058248429568582,13.176141959753474,9.882106469815106,8,6,1784,1869,585.0,68.0,223.0,183.20957944387078,1146.0,68.0,311.5,383.33221014328205,1146,68,260.92857142857144,289.9557760087154,84074.35204081633,160,120,20,4,46704.46153846154,210409.0,199.0,74854.13055106721,607158.0,233303.0,378.0,86736.85714285714,99261.15078983543,443519.0,212478.0,7990.000000000001,88703.8,95869.24444971912,0,0,0,0,1,0,0,0,0,0,0,0.75,260.92857142857144,65535,255,208459.0,5517.0,113829.66666666667,83413.78403011232,208539.0,7009.0,134761.0,79863.8779799729,0.0,0.0,0.0,0.0,0.0,0.0,223.0,311.5,0,8,6,1784,1869
192.168.43.41,192.168.43.8,37979,8888,2048,2022-09-12 11:02:06,134628.0,9537.391924413942,59.42300264432362,37.13937665270226,22.283625991621356,5,3,1045,239,585.0,68.0,209.0,200.17392437577877,107.0,56.0,79.66666666666667,20.98147330914162,585,56,160.5,170.67220043111882,29129.0,100,60,20,2,19232.571428571428,63477.0,163.0,26633.091563783917,71151.0,58590.0,385.0,17787.75,23891.32091759474,76211.0,65159.99999999999,11051.0,38105.5,27054.499999999996,0,0,0,0,1,0,0,0,0,0,0,0.6,160.5,65535,0,58032.0,8973.0,33502.5,24529.5,61957.0,10108.0,43494.0,23651.66163295932,0.0,0.0,0.0,0.0,0.0,0.0,209.0,79.66666666666667,0,5,3,1045,239
192.168.43.41,192.168.43.1,39504,53,2048,2022-09-12 11:02:06,11434.0,14867.93772957845,174.91691446562882,87.45845723281441,87.45845723281441,1,1,77,93,77.0,77.0,77.0,0.0,93.0,93.0,93.0,0.0,93,77,85.0,8.0,64.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,85.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,93.0,0,1,1,77,93
192.168.43.41,49.233.242.30,42756,443,2048,2022-09-12 11:02:06,3887655.0,1959.278794028791,6.173387299027305,3.343918120306457,2.8294691787208484,13,11,3028,4589,1442.0,56.0,232.92307692307693,377.7851366417896,1434.0,56.0,417.1818181818182,513.0650885842525,1442,56,317.375,454.29742574844806,206386.15104166666,260,220,20,5,169028.47826086957,3638273.0,44.0,739875.8727621505,3887600.0,3638273.0,328.0,323966.6666666667,999517.8083026947,3853794.0,3700293.0,206.0,385379.4,1105205.4463801018,0,0,0,0,1,0,0,0,0,0,0,0.8461538461538461,317.375,65535,166,3637760.0,24843.0,636098.8333333334,1342403.380835832,3637803.0,25574.0,553947.1428571428,1259022.3206154197,0.0,0.0,0.0,0.0,0.0,0.0,232.92307692307693,417.1818181818182,0,13,11,3028,4589
192.168.43.41,192.168.43.8,37983,8888,2048,2022-09-12 11:02:06,536224.0,8175.687772274273,33.56806110879035,20.51381512203855,13.054245986751804,11,7,2144,2240,585.0,68.0,194.9090909090909,185.3921909434427,1156.0,68.0,320.0,372.9442700611294,1156,68,243.55555555555554,280.7353879094892,78812.35802469136,220,140,20,4,31542.58823529412,219880.0,47.0,54505.686072576085,536224.0,256695.0,94.0,53622.4,74149.01283523605,475148.0,221832.0,194.0,79191.33333333333,84588.2759304674,0,0,0,0,1,0,0,0,0,0,0,0.6363636363636364,243.55555555555554,65535,255,218973.0,9325.0,83442.0,80424.77565402343,218070.0,5973.0,59106.28571428572,69416.16554976696,0.0,0.0,0.0,0.0,0.0,0.0,194.9090909090909,320.0,0,11,7,2144,2240
192.168.43.41,192.168.43.8,37985,8888,2048,2022-09-12 11:02:06,415602.0,10572.615146221624,33.68607465796603,19.249185518837734,14.436889139128299,8,6,2456,1938,985.0,68.0,307.0,313.173673861645,1146.0,76.0,323.0,372.73627853126044,1146,68,313.85714285714283,340.0728613406371,115649.55102040817,160,120,20,4,31969.384615384617,159246.0,94.0,53119.173806912644,415602.0,165699.0,1040.0,59371.71428571428,62982.1890803022,387787.0,166702.0,431.0,77557.4,67057.19168172791,0,0,0,0,1,0,0,0,0,0,0,0.75,313.85714285714283,65535,260,152793.0,12433.0,83779.25,65607.2388169743,151884.0,7268.0,63997.333333333336,60971.60797635422,0.0,0.0,0.0,0.0,0.0,0.0,307.0,323.0,0,8,6,2456,1938
192.168.43.41,192.168.43.8,37987,8888,2048,2022-09-12 11:02:06,293315.0,4172.988084482553,27.274431924722567,17.046519952951606,10.227911971770963,5,3,985,239,585.0,68.0,197.0,199.27267750497055,107.0,56.0,79.66666666666667,20.98147330914162,585,56,153.0,167.95907239562857,28210.25,100,60,20,2,41902.142857142855,120732.0,51.0,49748.79451067439,172583.0,117491.0,9221.0,43145.75,43640.01429522566,175927.0,151554.0,24373.0,87963.5,63590.5,0,0,0,0,1,0,0,0,0,0,0,0.6,153.0,65535,0,117285.0,15049.0,66167.0,51118.0,117388.0,14997.0,63266.5,41925.387252236564,0.0,0.0,0.0,0.0,0.0,0.0,197.0,79.66666666666667,0,5,3,985,239
